what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.internal.introview",1294831280837
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.help.quickStartAction",1294831280906
started,bundle,org.eclipse.equinox.p2.ui,1.0.101.R35x_v20090819,"org.eclipse.equinox.p2.ui",1294831367088
started,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20090520-1905,"org.eclipse.equinox.p2.ui.sdk",1294831367090
executed,command,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20090520-1905,"org.eclipse.equinox.p2.ui.sdk.update",1294831367226
started,bundle,org.eclipse.ecf.identity,3.0.0.v20090831-1906,"org.eclipse.ecf.identity",1294831367348
started,bundle,org.eclipse.ecf,3.0.0.v20090831-1906,"org.eclipse.ecf",1294831367353
started,bundle,org.eclipse.ecf.provider.filetransfer.httpclient,3.0.1.v20090831-1906,"org.eclipse.ecf.provider.filetransfer.httpclient",1294831367463
started,bundle,org.eclipse.ecf.provider.filetransfer,3.0.1.v20090831-1906,"org.eclipse.ecf.provider.filetransfer",1294831367467
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1294831367838
started,bundle,org.eclipse.equinox.p2.touchpoint.natives,1.0.101.R35x_v20090806,"org.eclipse.equinox.p2.touchpoint.natives",1294831741674
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1294831796126
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1294831796947
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1294831849997
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1294831897985
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1294831929750
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1294831931783
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1294831933398
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1294831934075
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1294831950974
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1294831958459
closed,view,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.internal.introview",1294831958536
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1294831970856
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1294832033970
started,bundle,org.eclipse.ui.externaltools,3.2.0.v20090504,"org.eclipse.ui.externaltools",1294832053078
